,kde_clusters,kde_clusters_at_cargo,graph_clusters,graph_clusters_at_cargo,potential_strength_r11_r11,potential_strength_cargo_r11,potential_strength_cargo_r11_avidity,kb_temperature_r11,iteration,output_path
198,,,8,8,0.02857142857142857,0.017142857142857144,0.03428571428571429,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00002806
199,1.0,0.0,12,12,0.022857142857142857,0.005714285714285714,0.04,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00002172
200,,,8,8,0.011428571428571429,0.03428571428571429,0.017142857142857144,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00001436
201,5.0,1.0,9,9,0.017142857142857144,0.022857142857142857,0.017142857142857144,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00001817
202,2.0,1.0,92,92,0.0,0.022857142857142857,0.022857142857142857,0.0,50000,out/autophagy/explore_parameter_space_00000288
203,1.0,0.0,17,17,0.017142857142857144,0.011428571428571429,0.017142857142857144,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00001692
204,1.0,0.0,3,3,0.022857142857142857,0.017142857142857144,0.04,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00002302
205,,,13,13,0.011428571428571429,0.03428571428571429,0.011428571428571429,0.01,50000,out/autophagy/explore_parameter_space_00001431
206,,,35,35,0.005714285714285714,0.02857142857142857,0.017142857142857144,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00000860
207,,,46,46,0.0,0.02857142857142857,0.02857142857142857,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00000366
208,6.0,1.0,8,8,0.005714285714285714,0.005714285714285714,0.011428571428571429,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00000593
209,,,6,6,0.017142857142857144,0.04,0.022857142857142857,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00002019
210,,,17,17,0.02857142857142857,0.017142857142857144,0.011428571428571429,0.01,50000,out/autophagy/explore_parameter_space_00002775
211,6.0,2.0,11,11,0.005714285714285714,0.0,0.04,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00000569
212,,,111,111,0.0,0.03428571428571429,0.0,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00000386
213,1.0,0.0,7,7,0.017142857142857144,0.017142857142857144,0.02857142857142857,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00001774
214,1.0,0.0,14,14,0.011428571428571429,0.011428571428571429,0.02857142857142857,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00001195
215,4.0,3.0,5,5,0.017142857142857144,0.0,0.005714285714285714,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00001548
216,,,7,7,0.011428571428571429,0.03428571428571429,0.04,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00001469
217,1.0,0.0,18,18,0.017142857142857144,0.0,0.03428571428571429,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00001588
218,1.0,0.0,26,26,0.011428571428571429,0.011428571428571429,0.0,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00001157
219,,,51,51,0.0,0.03428571428571429,0.017142857142857144,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00000414
220,7.0,2.0,23,23,0.02857142857142857,0.022857142857142857,0.04,0.0,50000,out/autophagy/explore_parameter_space_00002872
221,5.0,2.0,8,8,0.02857142857142857,0.017142857142857144,0.02857142857142857,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00002793
222,6.0,2.0,35,35,0.005714285714285714,0.005714285714285714,0.03428571428571429,0.0,50000,out/autophagy/explore_parameter_space_00000624
223,,,21,21,0.011428571428571429,0.011428571428571429,0.022857142857142857,0.01,50000,out/autophagy/explore_parameter_space_00001191
224,1.0,0.0,12,12,0.005714285714285714,0.005714285714285714,0.022857142857142857,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00000611
225,6.0,2.0,22,22,0.017142857142857144,0.0,0.022857142857142857,0.0,50000,out/autophagy/explore_parameter_space_00001568
226,2.0,1.0,2,2,0.022857142857142857,0.005714285714285714,0.005714285714285714,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00002122
227,3.0,2.0,6,6,0.011428571428571429,0.03428571428571429,0.022857142857142857,0.01,50000,out/autophagy/explore_parameter_space_00001447
228,1.0,0.0,23,23,0.022857142857142857,0.0,0.03428571428571429,0.01,50000,out/autophagy/explore_parameter_space_00002103
229,7.0,2.0,21,21,0.017142857142857144,0.011428571428571429,0.017142857142857144,0.0,50000,out/autophagy/explore_parameter_space_00001688
230,1.0,0.0,16,16,0.022857142857142857,0.017142857142857144,0.02857142857142857,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00002285
231,5.0,2.0,33,33,0.022857142857142857,0.017142857142857144,0.02857142857142857,0.0,50000,out/autophagy/explore_parameter_space_00002280
232,3.0,2.0,4,4,0.022857142857142857,0.0,0.005714285714285714,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00002061
233,2.0,1.0,4,4,0.02857142857142857,0.005714285714285714,0.005714285714285714,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00002635
234,,,102,102,0.0,0.005714285714285714,0.03428571428571429,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00000114
235,,,21,21,0.005714285714285714,0.03428571428571429,0.005714285714285714,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00000907
236,3.0,2.0,20,20,0.022857142857142857,0.03428571428571429,0.005714285714285714,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00002445
237,7.0,2.0,21,21,0.02857142857142857,0.03428571428571429,0.017142857142857144,0.0,50000,out/autophagy/explore_parameter_space_00002968
238,7.0,6.0,6,6,0.017142857142857144,0.02857142857142857,0.02857142857142857,0.01,50000,out/autophagy/explore_parameter_space_00001903
239,1.0,0.0,8,8,0.011428571428571429,0.04,0.005714285714285714,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00001486
240,,,44,44,0.0,0.04,0.04,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00000510
241,5.0,2.0,7,7,0.02857142857142857,0.02857142857142857,0.005714285714285714,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00002889
242,1.0,0.0,8,8,0.022857142857142857,0.02857142857142857,0.022857142857142857,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00002404
243,2.0,1.0,19,19,0.022857142857142857,0.02857142857142857,0.011428571428571429,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00002390
244,7.0,2.0,24,24,0.022857142857142857,0.02857142857142857,0.03428571428571429,0.0,50000,out/autophagy/explore_parameter_space_00002416
245,,,87,87,0.0,0.0,0.04,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00000059
246,,,44,44,0.0,0.011428571428571429,0.017142857142857144,0.01,50000,out/autophagy/explore_parameter_space_00000159
247,3.0,1.0,87,87,0.0,0.022857142857142857,0.005714285714285714,0.0,50000,out/autophagy/explore_parameter_space_00000264
248,3.0,1.0,11,11,0.022857142857142857,0.017142857142857144,0.02857142857142857,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00002282
249,5.0,2.0,10,10,0.011428571428571429,0.017142857142857144,0.0,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00001217
250,5.0,2.0,11,11,0.022857142857142857,0.011428571428571429,0.017142857142857144,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00002202
251,,,10,10,0.005714285714285714,0.02857142857142857,0.03428571428571429,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00000881
252,1.0,0.0,18,18,0.011428571428571429,0.0,0.011428571428571429,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00001044
253,2.0,0.0,4,4,0.011428571428571429,0.005714285714285714,0.017142857142857144,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00001114
254,2.0,1.0,8,8,0.011428571428571429,0.02857142857142857,0.022857142857142857,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00001380
255,3.0,2.0,4,4,0.02857142857142857,0.011428571428571429,0.011428571428571429,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00002706
256,7.0,2.0,23,23,0.02857142857142857,0.0,0.011428571428571429,0.0,50000,out/autophagy/explore_parameter_space_00002576
257,3.0,2.0,9,9,0.017142857142857144,0.005714285714285714,0.0,0.01,50000,out/autophagy/explore_parameter_space_00001607
258,4.0,1.0,5,5,0.02857142857142857,0.022857142857142857,0.03428571428571429,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00002865
259,,,19,19,0.005714285714285714,0.022857142857142857,0.022857142857142857,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00000806
260,,,8,8,0.005714285714285714,0.022857142857142857,0.022857142857142857,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00000803
261,6.0,5.0,21,21,0.005714285714285714,0.017142857142857144,0.011428571428571429,0.01,50000,out/autophagy/explore_parameter_space_00000727
262,2.0,1.0,14,14,0.022857142857142857,0.017142857142857144,0.022857142857142857,0.01,50000,out/autophagy/explore_parameter_space_00002279
263,,,8,8,0.022857142857142857,0.017142857142857144,0.03428571428571429,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00002292
264,2.0,1.0,2,2,0.02857142857142857,0.011428571428571429,0.011428571428571429,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00002708
265,1.0,0.0,6,6,0.017142857142857144,0.017142857142857144,0.017142857142857144,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00001755
266,1.0,0.0,6,6,0.022857142857142857,0.017142857142857144,0.04,0.01,50000,out/autophagy/explore_parameter_space_00002303
267,4.0,2.0,7,7,0.005714285714285714,0.03428571428571429,0.0,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00000897
268,,,10,10,0.011428571428571429,0.04,0.04,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00001532
269,5.0,2.0,9,9,0.022857142857142857,0.017142857142857144,0.017142857142857144,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00002265
270,7.0,1.0,92,92,0.0,0.017142857142857144,0.04,0.0,50000,out/autophagy/explore_parameter_space_00000248
271,17.0,16.0,15,15,0.005714285714285714,0.04,0.022857142857142857,0.01,50000,out/autophagy/explore_parameter_space_00000999
272,,,51,51,0.0,0.02857142857142857,0.005714285714285714,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00000333
273,,,6,6,0.011428571428571429,0.04,0.02857142857142857,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00001517
274,5.0,0.0,17,17,0.011428571428571429,0.02857142857142857,0.04,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00001401
275,,,8,8,0.022857142857142857,0.02857142857142857,0.04,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00002428
276,2.0,1.0,5,5,0.02857142857142857,0.0,0.011428571428571429,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00002582
277,1.0,0.0,12,12,0.017142857142857144,0.022857142857142857,0.022857142857142857,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00001828
278,2.0,0.0,4,4,0.017142857142857144,0.022857142857142857,0.04,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00001852
279,,,91,91,0.0,0.04,0.04,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00000507
280,2.0,1.0,7,7,0.011428571428571429,0.005714285714285714,0.0,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00001091
281,1.0,0.0,15,15,0.022857142857142857,0.03428571428571429,0.0,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00002436
282,4.0,1.0,92,92,0.0,0.011428571428571429,0.04,0.0,50000,out/autophagy/explore_parameter_space_00000184
283,2.0,1.0,89,89,0.0,0.005714285714285714,0.0,0.0,50000,out/autophagy/explore_parameter_space_00000064
284,1.0,0.0,5,5,0.011428571428571429,0.005714285714285714,0.022857142857142857,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00001124
285,5.0,2.0,22,22,0.022857142857142857,0.0,0.022857142857142857,0.0,50000,out/autophagy/explore_parameter_space_00002080
286,1.0,0.0,4,4,0.022857142857142857,0.03428571428571429,0.04,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00002492
287,2.0,1.0,2,2,0.02857142857142857,0.0,0.011428571428571429,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00002580
288,13.0,12.0,7,7,0.005714285714285714,0.04,0.022857142857142857,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00000994
289,,,8,8,0.005714285714285714,0.02857142857142857,0.04,0.01,50000,out/autophagy/explore_parameter_space_00000895
290,2.0,1.0,9,9,0.017142857142857144,0.005714285714285714,0.005714285714285714,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00001612
291,1.0,0.0,10,10,0.017142857142857144,0.04,0.0,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00001989
292,3.0,2.0,5,5,0.022857142857142857,0.005714285714285714,0.022857142857142857,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00002146
293,1.0,0.0,24,24,0.02857142857142857,0.005714285714285714,0.03428571428571429,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00002678
294,2.0,1.0,6,6,0.02857142857142857,0.0,0.02857142857142857,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00002604
295,1.0,0.0,21,21,0.017142857142857144,0.005714285714285714,0.017142857142857144,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00001630
296,3.0,2.0,9,9,0.017142857142857144,0.005714285714285714,0.03428571428571429,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00001653
297,,,52,52,0.0,0.017142857142857144,0.04,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00000253
298,3.0,1.0,4,4,0.017142857142857144,0.03428571428571429,0.03428571428571429,0.01,50000,out/autophagy/explore_parameter_space_00001975
299,,,61,61,0.0,0.03428571428571429,0.022857142857142857,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00000420
300,,,102,102,0.0,0.005714285714285714,0.02857142857142857,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00000105
301,1.0,0.0,13,13,0.022857142857142857,0.022857142857142857,0.0,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00002310
302,2.0,1.0,3,3,0.022857142857142857,0.0,0.02857142857142857,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00002090
303,1.0,0.0,13,13,0.011428571428571429,0.011428571428571429,0.02857142857142857,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00001197
304,6.0,2.0,35,35,0.017142857142857144,0.02857142857142857,0.04,0.0,50000,out/autophagy/explore_parameter_space_00001912
305,1.0,0.0,30,30,0.011428571428571429,0.022857142857142857,0.005714285714285714,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00001294
306,,,20,20,0.005714285714285714,0.022857142857142857,0.017142857142857144,0.01,50000,out/autophagy/explore_parameter_space_00000799
307,9.0,6.0,14,14,0.005714285714285714,0.04,0.03428571428571429,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00001009
308,,,45,45,0.0,0.04,0.022857142857142857,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00000486
309,1.0,0.0,28,28,0.02857142857142857,0.03428571428571429,0.0,0.01,50000,out/autophagy/explore_parameter_space_00002951
310,,,8,8,0.022857142857142857,0.04,0.022857142857142857,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00002534
311,12.0,1.0,36,36,0.005714285714285714,0.011428571428571429,0.011428571428571429,0.01,50000,out/autophagy/explore_parameter_space_00000663
312,,,54,54,0.0,0.02857142857142857,0.03428571428571429,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00000374
313,3.0,2.0,9,9,0.011428571428571429,0.022857142857142857,0.03428571428571429,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00001330
314,,,13,13,0.005714285714285714,0.03428571428571429,0.017142857142857144,0.01,50000,out/autophagy/explore_parameter_space_00000927
315,2.0,1.0,12,12,0.011428571428571429,0.0,0.03428571428571429,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00001077
316,1.0,0.0,31,31,0.017142857142857144,0.02857142857142857,0.0,0.01,50000,out/autophagy/explore_parameter_space_00001863
317,,,6,6,0.011428571428571429,0.03428571428571429,0.02857142857142857,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00001451
318,,,103,103,0.0,0.011428571428571429,0.022857142857142857,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00000162
319,,,87,87,0.0,0.0,0.005714285714285714,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00000013
320,,,105,105,0.0,0.04,0.04,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00000505
321,3.0,2.0,7,7,0.017142857142857144,0.02857142857142857,0.03428571428571429,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00001906
322,6.0,2.0,17,17,0.017142857142857144,0.02857142857142857,0.005714285714285714,0.0,50000,out/autophagy/explore_parameter_space_00001864
323,1.0,0.0,11,11,0.022857142857142857,0.022857142857142857,0.022857142857142857,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00002339
324,6.0,2.0,25,25,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.0,50000,out/autophagy/explore_parameter_space_00002920
325,8.0,2.0,29,29,0.011428571428571429,0.04,0.022857142857142857,0.0,50000,out/autophagy/explore_parameter_space_00001504
326,2.0,1.0,16,16,0.02857142857142857,0.02857142857142857,0.022857142857142857,0.01,50000,out/autophagy/explore_parameter_space_00002919
327,3.0,2.0,15,15,0.017142857142857144,0.011428571428571429,0.02857142857142857,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00001710
