,kde_clusters,kde_clusters_at_cargo,graph_clusters,graph_clusters_at_cargo,potential_strength_r11_r11,potential_strength_cargo_r11,potential_strength_cargo_r11_avidity,kb_temperature_r11,interaction_relative_neighbour_distance,iteration,output_path
22931,8.0,2.0,160,160,0.005,0.01,0.0075,0.024,1.8,45000,out/autophagy/explore_parameter_space_2_00017558
22932,6.0,0.0,150,150,0.0075,0.0075,0.005,0.024,1.9000000000000001,45000,out/autophagy/explore_parameter_space_2_00022161
22933,5.0,1.0,91,91,0.0,0.0,0.0,0.0,2.0,45000,out/autophagy/explore_parameter_space_2_00000100
22934,10.0,2.0,154,154,0.0,0.0075,0.005,0.03,2.1000000000000005,45000,out/autophagy/explore_parameter_space_2_00004266
22935,7.0,2.0,19,19,0.005,0.0,0.01,0.0,1.9000000000000001,45000,out/autophagy/explore_parameter_space_2_00013012
22936,6.0,0.0,160,160,0.0025,0.01,0.0025,0.024,2.2,45000,out/autophagy/explore_parameter_space_2_00011265
22937,3.0,0.0,72,72,0.005,0.0025,0.0075,0.006,2.2,45000,out/autophagy/explore_parameter_space_2_00014123
22938,4.0,0.0,161,161,0.0075,0.0025,0.0,0.024,2.1000000000000005,45000,out/autophagy/explore_parameter_space_2_00019379
22939,8.0,1.0,155,155,0.005,0.005,0.0,0.012,1.8,45000,out/autophagy/explore_parameter_space_2_00014416
22940,,,156,156,0.005,0.0025,0.0,0.012,1.8,45000,out/autophagy/explore_parameter_space_2_00013219
22941,,,10,10,0.01,0.0025,0.0075,0.0,1.9000000000000001,45000,out/autophagy/explore_parameter_space_2_00025973
22942,,,150,150,0.005,0.0075,0.01,0.024,1.9000000000000001,45000,out/autophagy/explore_parameter_space_2_00016643
22943,8.0,1.0,166,166,0.0025,0.01,0.0,0.018000000000000002,1.9000000000000001,45000,out/autophagy/explore_parameter_space_2_00010873
22944,7.0,1.0,159,159,0.01,0.005,0.005,0.024,2.1000000000000005,45000,out/autophagy/explore_parameter_space_2_00027059
22945,,,161,161,0.01,0.0,0.01,0.018000000000000002,2.2,45000,out/autophagy/explore_parameter_space_2_00025176
22946,7.0,1.0,153,153,0.0,0.0025,0.0075,0.03,2.0,45000,out/autophagy/explore_parameter_space_2_00002059
22947,14.0,1.0,135,135,0.0025,0.0,0.0075,0.006,1.8,45000,out/autophagy/explore_parameter_space_2_00006728
22948,,,149,149,0.01,0.0,0.0075,0.018000000000000002,1.8,45000,out/autophagy/explore_parameter_space_2_00024751
22949,,,123,123,0.0,0.01,0.0075,0.006,2.0,45000,out/autophagy/explore_parameter_space_2_00005629
22950,4.0,1.0,167,167,0.0,0.0,0.01,0.018000000000000002,2.1000000000000005,45000,out/autophagy/explore_parameter_space_2_00001129
22951,9.0,1.0,150,150,0.0075,0.0,0.005,0.012,1.9000000000000001,45000,out/autophagy/explore_parameter_space_2_00018551
22952,,,76,76,0.005,0.0,0.0,0.006,1.8,45000,out/autophagy/explore_parameter_space_2_00012015
22953,,,154,154,0.0075,0.0,0.0075,0.024,1.8,45000,out/autophagy/explore_parameter_space_2_00018755
22954,,,135,135,0.0025,0.0025,0.005,0.006,2.0,45000,out/autophagy/explore_parameter_space_2_00007789
22955,21.0,0.0,175,175,0.0,0.005,0.0025,0.006,1.8,45000,out/autophagy/explore_parameter_space_2_00002652
22956,,,159,159,0.005,0.0025,0.005,0.012,1.8,45000,out/autophagy/explore_parameter_space_2_00013703
22957,,,154,154,0.005,0.0075,0.0025,0.018000000000000002,2.2,45000,out/autophagy/explore_parameter_space_2_00016063
22958,3.0,2.0,20,20,0.0075,0.0025,0.01,0.0,2.0,45000,out/autophagy/explore_parameter_space_2_00020259
22959,3.0,0.0,156,156,0.0075,0.0075,0.005,0.024,2.2,45000,out/autophagy/explore_parameter_space_2_00022306
22960,11.0,3.0,148,148,0.0,0.0025,0.0025,0.03,1.9000000000000001,45000,out/autophagy/explore_parameter_space_2_00001535
22961,,,144,144,0.0025,0.0025,0.0025,0.006,1.8,45000,out/autophagy/explore_parameter_space_2_00007450
22962,,,152,152,0.0,0.01,0.01,0.012,1.8,45000,out/autophagy/explore_parameter_space_2_00005781
22963,,,161,161,0.0025,0.005,0.01,0.024,1.9000000000000001,45000,out/autophagy/explore_parameter_space_2_00009443
22964,,,137,137,0.0025,0.01,0.0075,0.012,2.2,45000,out/autophagy/explore_parameter_space_2_00011735
22965,9.0,0.0,151,151,0.0,0.01,0.01,0.024,1.9000000000000001,45000,out/autophagy/explore_parameter_space_2_00005845
22966,2.0,1.0,125,125,0.0,0.0,0.0075,0.0,1.8,45000,out/autophagy/explore_parameter_space_2_00000721
22967,15.0,1.0,155,155,0.0075,0.0025,0.005,0.012,1.9000000000000001,45000,out/autophagy/explore_parameter_space_2_00019749
22968,,,104,104,0.01,0.005,0.01,0.012,2.2,45000,out/autophagy/explore_parameter_space_2_00027573
22969,16.0,1.0,162,162,0.0,0.0025,0.01,0.024,2.1000000000000005,45000,out/autophagy/explore_parameter_space_2_00002339
22970,,,20,20,0.01,0.0075,0.01,0.0,2.0,45000,out/autophagy/explore_parameter_space_2_00028661
22971,14.0,1.0,120,120,0.0075,0.01,0.01,0.012,2.2,45000,out/autophagy/explore_parameter_space_2_00023975
22972,11.0,1.0,173,173,0.0025,0.005,0.0,0.012,2.2,45000,out/autophagy/explore_parameter_space_2_00008615
22973,14.0,1.0,156,156,0.0075,0.0025,0.0025,0.018000000000000002,2.2,45000,out/autophagy/explore_parameter_space_2_00019658
22974,4.0,1.0,144,144,0.01,0.005,0.005,0.024,1.9000000000000001,45000,out/autophagy/explore_parameter_space_2_00026966
22975,,,126,126,0.01,0.0,0.0025,0.012,2.0,45000,out/autophagy/explore_parameter_space_2_00024358
22976,,,162,162,0.01,0.0025,0.0075,0.024,2.1000000000000005,45000,out/autophagy/explore_parameter_space_2_00026101
22977,10.0,1.0,165,165,0.0025,0.005,0.0075,0.012,1.9000000000000001,45000,out/autophagy/explore_parameter_space_2_00009190
22978,5.0,0.0,147,147,0.01,0.0,0.0075,0.03,1.8,45000,out/autophagy/explore_parameter_space_2_00024764
22979,4.0,1.0,22,22,0.0075,0.0075,0.005,0.0,2.1000000000000005,45000,out/autophagy/explore_parameter_space_2_00022230
22980,13.0,4.0,156,156,0.0025,0.0,0.0075,0.024,2.0,45000,out/autophagy/explore_parameter_space_2_00006852
22981,2.0,1.0,27,27,0.01,0.005,0.01,0.006,1.9000000000000001,45000,out/autophagy/explore_parameter_space_2_00027416
22982,4.0,1.0,27,27,0.0075,0.0025,0.01,0.0,2.0,45000,out/autophagy/explore_parameter_space_2_00020258
22983,14.0,0.0,96,96,0.01,0.0075,0.01,0.012,1.8,45000,out/autophagy/explore_parameter_space_2_00028577
22984,4.0,0.0,165,165,0.0025,0.0075,0.005,0.024,2.1000000000000005,45000,out/autophagy/explore_parameter_space_2_00010260
22985,11.0,2.0,162,162,0.0,0.005,0.005,0.018000000000000002,2.2,45000,out/autophagy/explore_parameter_space_2_00003096
22986,17.0,6.0,157,157,0.0,0.01,0.0025,0.03,2.1000000000000005,45000,out/autophagy/explore_parameter_space_2_00005231
22987,3.0,1.0,25,25,0.01,0.0075,0.0075,0.006,2.0,45000,out/autophagy/explore_parameter_space_2_00028426
22988,20.0,0.0,139,139,0.0075,0.0025,0.01,0.012,2.2,45000,out/autophagy/explore_parameter_space_2_00020369
22989,21.0,0.0,162,162,0.0,0.01,0.0,0.006,1.8,45000,out/autophagy/explore_parameter_space_2_00004810
22990,4.0,0.0,62,62,0.005,0.005,0.0075,0.006,1.9000000000000001,45000,out/autophagy/explore_parameter_space_2_00015178
22991,,,23,23,0.01,0.0,0.005,0.006,2.2,45000,out/autophagy/explore_parameter_space_2_00024686
22992,4.0,1.0,27,27,0.01,0.0075,0.005,0.0,2.1000000000000005,45000,out/autophagy/explore_parameter_space_2_00028226
22993,,,169,169,0.0025,0.0075,0.0,0.018000000000000002,1.9000000000000001,45000,out/autophagy/explore_parameter_space_2_00009678
22994,12.0,1.0,159,159,0.0025,0.01,0.005,0.018000000000000002,2.0,45000,out/autophagy/explore_parameter_space_2_00011401
22995,,,156,156,0.0025,0.0075,0.01,0.03,1.8,45000,out/autophagy/explore_parameter_space_2_00010604
22996,,,144,144,0.01,0.0075,0.005,0.018000000000000002,2.2,45000,out/autophagy/explore_parameter_space_2_00028301
22997,,,96,96,0.01,0.01,0.005,0.012,2.0,45000,out/autophagy/explore_parameter_space_2_00029395
22998,6.0,2.0,17,17,0.005,0.005,0.0,0.0,2.1000000000000005,45000,out/autophagy/explore_parameter_space_2_00014548
22999,17.0,0.0,112,112,0.01,0.0075,0.005,0.012,1.8,45000,out/autophagy/explore_parameter_space_2_00028102
23000,9.0,0.0,151,151,0.0,0.0,0.01,0.024,2.1000000000000005,45000,out/autophagy/explore_parameter_space_2_00001137
23001,5.0,2.0,20,20,0.0075,0.0075,0.0,0.0,1.8,45000,out/autophagy/explore_parameter_space_2_00021603
23002,3.0,1.0,162,162,0.005,0.0,0.0075,0.018000000000000002,2.1000000000000005,45000,out/autophagy/explore_parameter_space_2_00012893
23003,1.0,0.0,20,20,0.01,0.01,0.005,0.006,1.8,45000,out/autophagy/explore_parameter_space_2_00029293
23004,7.0,1.0,153,153,0.01,0.01,0.0075,0.03,2.2,45000,out/autophagy/explore_parameter_space_2_00029753
23005,2.0,0.0,39,39,0.0075,0.0075,0.01,0.006,1.8,45000,out/autophagy/explore_parameter_space_2_00022569
23006,2.0,1.0,26,26,0.01,0.01,0.005,0.006,1.9000000000000001,45000,out/autophagy/explore_parameter_space_2_00029337
23007,4.0,0.0,156,156,0.005,0.0075,0.005,0.024,1.8,45000,out/autophagy/explore_parameter_space_2_00016114
23008,6.0,1.0,108,108,0.0,0.0075,0.0,0.0,2.0,45000,out/autophagy/explore_parameter_space_2_00003700
23009,,,117,117,0.0025,0.005,0.0075,0.006,2.0,45000,out/autophagy/explore_parameter_space_2_00009231
23010,10.0,2.0,138,138,0.01,0.0,0.0,0.03,2.2,45000,out/autophagy/explore_parameter_space_2_00024239
23011,5.0,2.0,29,29,0.005,0.005,0.0075,0.0,2.1000000000000005,45000,out/autophagy/explore_parameter_space_2_00015271
23012,,,148,148,0.0075,0.0025,0.0025,0.024,2.2,45000,out/autophagy/explore_parameter_space_2_00019669
23013,7.0,2.0,18,18,0.0025,0.0,0.0075,0.0,1.8,45000,out/autophagy/explore_parameter_space_2_00006724
23014,5.0,0.0,166,166,0.0025,0.01,0.0,0.018000000000000002,2.2,45000,out/autophagy/explore_parameter_space_2_00011016
23015,,,144,144,0.0075,0.0,0.01,0.012,2.0,45000,out/autophagy/explore_parameter_space_2_00019074
23016,4.0,1.0,101,101,0.0,0.0,0.0,0.0,2.2,45000,out/autophagy/explore_parameter_space_2_00000197
23017,5.0,1.0,20,20,0.01,0.0075,0.005,0.0,2.0,45000,out/autophagy/explore_parameter_space_2_00028176
23018,,,155,155,0.0,0.0075,0.01,0.018000000000000002,1.9000000000000001,45000,out/autophagy/explore_parameter_space_2_00004637
23019,,,151,151,0.0025,0.0025,0.0,0.024,1.9000000000000001,45000,out/autophagy/explore_parameter_space_2_00007282
23020,5.0,1.0,162,162,0.0,0.01,0.0075,0.03,1.8,45000,out/autophagy/explore_parameter_space_2_00005567
23021,,,151,151,0.005,0.01,0.0025,0.03,1.8,45000,out/autophagy/explore_parameter_space_2_00017080
23022,3.0,1.0,139,139,0.005,0.0025,0.01,0.03,2.2,45000,out/autophagy/explore_parameter_space_2_00014393
23023,,,149,149,0.0025,0.0025,0.005,0.024,1.9000000000000001,45000,out/autophagy/explore_parameter_space_2_00007764
23024,,,160,160,0.0075,0.0025,0.0,0.018000000000000002,2.0,45000,out/autophagy/explore_parameter_space_2_00019323
23025,6.0,1.0,43,43,0.005,0.0,0.0,0.0,1.9000000000000001,45000,out/autophagy/explore_parameter_space_2_00012049
23026,10.0,1.0,169,169,0.0,0.01,0.0025,0.024,1.8,45000,out/autophagy/explore_parameter_space_2_00005074
23027,4.0,1.0,37,37,0.0025,0.0,0.0075,0.0,2.0,45000,out/autophagy/explore_parameter_space_2_00006818
23028,17.0,1.0,163,163,0.0,0.0025,0.005,0.006,2.1000000000000005,45000,out/autophagy/explore_parameter_space_2_00001839
23029,8.0,2.0,162,162,0.005,0.0025,0.0,0.018000000000000002,2.1000000000000005,45000,out/autophagy/explore_parameter_space_2_00013373
23030,10.0,1.0,154,154,0.0075,0.0025,0.0025,0.024,2.2,45000,out/autophagy/explore_parameter_space_2_00019671
23031,2.0,1.0,28,28,0.01,0.01,0.0,0.006,2.0,45000,out/autophagy/explore_parameter_space_2_00028907
23032,,,30,30,0.005,0.005,0.0025,0.0,2.0,45000,out/autophagy/explore_parameter_space_2_00014741
23033,9.0,2.0,150,150,0.01,0.0,0.0025,0.024,1.9000000000000001,45000,out/autophagy/explore_parameter_space_2_00024320
23034,5.0,1.0,159,159,0.0,0.0025,0.0,0.018000000000000002,2.0,45000,out/autophagy/explore_parameter_space_2_00001321
23035,,,32,32,0.01,0.0025,0.005,0.006,2.1000000000000005,45000,out/autophagy/explore_parameter_space_2_00025837
23036,4.0,0.0,162,162,0.0025,0.0025,0.0025,0.018000000000000002,2.1000000000000005,45000,out/autophagy/explore_parameter_space_2_00007613
23037,1.0,0.0,29,29,0.0075,0.0,0.0075,0.006,2.2,45000,out/autophagy/explore_parameter_space_2_00018926
23038,16.0,1.0,168,168,0.0,0.01,0.005,0.018000000000000002,1.8,45000,out/autophagy/explore_parameter_space_2_00005308
23039,6.0,1.0,174,174,0.0,0.0,0.0025,0.012,2.1000000000000005,45000,out/autophagy/explore_parameter_space_2_00000405
23040,12.0,0.0,168,168,0.0,0.0075,0.01,0.012,2.1000000000000005,45000,out/autophagy/explore_parameter_space_2_00004722
23041,9.0,1.0,160,160,0.005,0.01,0.005,0.024,2.2,45000,out/autophagy/explore_parameter_space_2_00017508
23042,10.0,2.0,159,159,0.0025,0.0075,0.01,0.018000000000000002,2.0,45000,out/autophagy/explore_parameter_space_2_00010682
23043,,,136,136,0.0075,0.01,0.005,0.018000000000000002,2.0,45000,out/autophagy/explore_parameter_space_2_00023405
23044,,,120,120,0.0025,0.005,0.0075,0.006,2.2,45000,out/autophagy/explore_parameter_space_2_00009324
23045,2.0,1.0,21,21,0.01,0.005,0.0,0.006,1.8,45000,out/autophagy/explore_parameter_space_2_00026412
23046,5.0,0.0,148,148,0.0075,0.0025,0.005,0.024,2.2,45000,out/autophagy/explore_parameter_space_2_00019909
23047,11.0,1.0,151,151,0.0075,0.0,0.005,0.018000000000000002,1.9000000000000001,45000,out/autophagy/explore_parameter_space_2_00018554
23048,,,151,151,0.0025,0.0075,0.0075,0.024,1.9000000000000001,45000,out/autophagy/explore_parameter_space_2_00010402
23049,13.0,0.0,124,124,0.0025,0.0,0.01,0.006,2.2,45000,out/autophagy/explore_parameter_space_2_00007160
23050,,,156,156,0.005,0.0025,0.0,0.012,2.1000000000000005,45000,out/autophagy/explore_parameter_space_2_00013363
23051,8.0,0.0,168,168,0.0025,0.005,0.0075,0.024,2.0,45000,out/autophagy/explore_parameter_space_2_00009249
23052,8.0,0.0,161,161,0.005,0.0075,0.01,0.024,2.0,45000,out/autophagy/explore_parameter_space_2_00016695
23053,5.0,0.0,160,160,0.0075,0.0,0.0075,0.03,1.8,45000,out/autophagy/explore_parameter_space_2_00018766
23054,14.0,1.0,115,115,0.0025,0.0025,0.01,0.006,1.8,45000,out/autophagy/explore_parameter_space_2_00008172
23055,2.0,0.0,161,161,0.0025,0.0,0.0,0.024,1.9000000000000001,45000,out/autophagy/explore_parameter_space_2_00006083
23056,6.0,0.0,59,59,0.005,0.01,0.0075,0.006,2.2,45000,out/autophagy/explore_parameter_space_2_00017722
23057,6.0,1.0,25,25,0.005,0.0075,0.0025,0.0,2.1000000000000005,45000,out/autophagy/explore_parameter_space_2_00015985
23058,13.0,0.0,158,158,0.005,0.01,0.005,0.03,2.1000000000000005,45000,out/autophagy/explore_parameter_space_2_00017466
23059,18.0,0.0,137,137,0.005,0.0075,0.0075,0.012,1.9000000000000001,45000,out/autophagy/explore_parameter_space_2_00016386
23060,11.0,1.0,150,150,0.005,0.0075,0.005,0.012,2.2,45000,out/autophagy/explore_parameter_space_2_00016290
23061,,,153,153,0.0025,0.0,0.0,0.024,2.1000000000000005,45000,out/autophagy/explore_parameter_space_2_00006178
23062,11.0,0.0,149,149,0.005,0.0,0.01,0.024,1.9000000000000001,45000,out/autophagy/explore_parameter_space_2_00013046
23063,14.0,4.0,157,157,0.01,0.01,0.0025,0.024,2.2,45000,out/autophagy/explore_parameter_space_2_00029264
23064,,,21,21,0.005,0.0,0.01,0.0,2.1000000000000005,45000,out/autophagy/explore_parameter_space_2_00013109
23065,,,161,161,0.0025,0.005,0.01,0.012,1.9000000000000001,45000,out/autophagy/explore_parameter_space_2_00009430
23066,8.0,3.0,159,159,0.0025,0.0025,0.01,0.024,2.2,45000,out/autophagy/explore_parameter_space_2_00008385
23067,2.0,1.0,21,21,0.01,0.005,0.005,0.006,1.8,45000,out/autophagy/explore_parameter_space_2_00026889
23068,7.0,1.0,148,148,0.0025,0.0025,0.005,0.018000000000000002,2.0,45000,out/autophagy/explore_parameter_space_2_00007802
23069,,,148,148,0.01,0.0075,0.01,0.03,1.8,45000,out/autophagy/explore_parameter_space_2_00028602
23070,7.0,0.0,145,145,0.0075,0.01,0.0,0.018000000000000002,1.9000000000000001,45000,out/autophagy/explore_parameter_space_2_00022875
23071,5.0,1.0,160,160,0.005,0.0,0.005,0.018000000000000002,2.2,45000,out/autophagy/explore_parameter_space_2_00012702
23072,6.0,1.0,159,159,0.005,0.0075,0.0025,0.024,1.9000000000000001,45000,out/autophagy/explore_parameter_space_2_00015922
23073,,,151,151,0.0025,0.0075,0.0075,0.012,2.2,45000,out/autophagy/explore_parameter_space_2_00010529
23074,14.0,0.0,159,159,0.0025,0.005,0.01,0.012,2.0,45000,out/autophagy/explore_parameter_space_2_00009476
23075,20.0,1.0,111,111,0.01,0.0075,0.0,0.012,2.0,45000,out/autophagy/explore_parameter_space_2_00027712
23076,5.0,0.0,156,156,0.0025,0.0075,0.005,0.024,2.0,45000,out/autophagy/explore_parameter_space_2_00010215
23077,3.0,1.0,26,26,0.01,0.0,0.0025,0.006,1.8,45000,out/autophagy/explore_parameter_space_2_00024250
23078,6.0,0.0,170,170,0.0,0.0025,0.005,0.012,2.0,45000,out/autophagy/explore_parameter_space_2_00001797
23079,15.0,1.0,103,103,0.01,0.0075,0.005,0.012,2.1000000000000005,45000,out/autophagy/explore_parameter_space_2_00028242
23080,6.0,1.0,168,168,0.0,0.01,0.005,0.03,1.8,45000,out/autophagy/explore_parameter_space_2_00005322
23081,7.0,1.0,154,154,0.01,0.0,0.0075,0.03,2.1000000000000005,45000,out/autophagy/explore_parameter_space_2_00024904
23082,4.0,0.0,149,149,0.005,0.0,0.0,0.012,2.1000000000000005,45000,out/autophagy/explore_parameter_space_2_00012162
23083,4.0,1.0,27,27,0.005,0.01,0.0025,0.0,2.2,45000,out/autophagy/explore_parameter_space_2_00017232
23084,,,147,147,0.005,0.01,0.01,0.03,2.2,45000,out/autophagy/explore_parameter_space_2_00017996
23085,5.0,0.0,151,151,0.0025,0.0025,0.0025,0.018000000000000002,2.2,45000,out/autophagy/explore_parameter_space_2_00007662
23086,4.0,1.0,38,38,0.0025,0.0075,0.01,0.0,2.1000000000000005,45000,out/autophagy/explore_parameter_space_2_00010711
23087,,,151,151,0.0075,0.01,0.01,0.024,1.8,45000,out/autophagy/explore_parameter_space_2_00023798
23088,11.0,2.0,165,165,0.0,0.005,0.0025,0.018000000000000002,1.9000000000000001,45000,out/autophagy/explore_parameter_space_2_00002716
23089,,,167,167,0.0,0.0075,0.005,0.018000000000000002,1.9000000000000001,45000,out/autophagy/explore_parameter_space_2_00004155
23090,13.0,2.0,151,151,0.0075,0.01,0.01,0.03,1.8,45000,out/autophagy/explore_parameter_space_2_00023806
23091,3.0,1.0,173,173,0.0,0.0,0.005,0.012,1.8,45000,out/autophagy/explore_parameter_space_2_00000503
23092,11.0,0.0,120,120,0.01,0.005,0.0075,0.012,2.1000000000000005,45000,out/autophagy/explore_parameter_space_2_00027280
23093,7.0,0.0,141,141,0.0,0.0025,0.0,0.024,2.0,45000,out/autophagy/explore_parameter_space_2_00001331
23094,,,121,121,0.0025,0.0025,0.005,0.006,2.2,45000,out/autophagy/explore_parameter_space_2_00007885
23095,5.0,0.0,148,148,0.0075,0.0075,0.0025,0.03,1.8,45000,out/autophagy/explore_parameter_space_2_00021880
23096,7.0,0.0,168,168,0.0,0.01,0.0,0.012,1.8,45000,out/autophagy/explore_parameter_space_2_00004818
23097,7.0,0.0,143,143,0.005,0.0,0.005,0.03,2.1000000000000005,45000,out/autophagy/explore_parameter_space_2_00012667
23098,17.0,1.0,170,170,0.0,0.0,0.01,0.006,1.8,45000,out/autophagy/explore_parameter_space_2_00000968
23099,,,159,159,0.0075,0.0,0.0075,0.012,2.0,45000,out/autophagy/explore_parameter_space_2_00018834
23100,,,119,119,0.01,0.01,0.0,0.012,2.0,45000,out/autophagy/explore_parameter_space_2_00028917
23101,,,148,148,0.01,0.0025,0.0075,0.018000000000000002,2.1000000000000005,45000,out/autophagy/explore_parameter_space_2_00026091
23102,18.0,0.0,129,129,0.0075,0.0075,0.0075,0.012,2.2,45000,out/autophagy/explore_parameter_space_2_00022532
23103,,,144,144,0.01,0.0075,0.01,0.018000000000000002,2.0,45000,out/autophagy/explore_parameter_space_2_00028683
23104,,,79,79,0.005,0.0,0.005,0.006,2.1000000000000005,45000,out/autophagy/explore_parameter_space_2_00012635
23105,,,149,149,0.01,0.005,0.005,0.018000000000000002,2.1000000000000005,45000,out/autophagy/explore_parameter_space_2_00027053
23106,,,148,148,0.0075,0.0025,0.0,0.03,2.2,45000,out/autophagy/explore_parameter_space_2_00019435
23107,8.0,2.0,154,154,0.005,0.0,0.0025,0.024,2.1000000000000005,45000,out/autophagy/explore_parameter_space_2_00012421
23108,17.0,0.0,118,118,0.0025,0.0075,0.0,0.006,2.0,45000,out/autophagy/explore_parameter_space_2_00009706
23109,3.0,1.0,32,32,0.0025,0.01,0.01,0.0,1.8,45000,out/autophagy/explore_parameter_space_2_00011766
23110,8.0,0.0,171,171,0.0025,0.0,0.01,0.012,2.0,45000,out/autophagy/explore_parameter_space_2_00007076
23111,24.0,2.0,149,149,0.0025,0.0,0.0075,0.006,1.9000000000000001,45000,out/autophagy/explore_parameter_space_2_00006777
23112,7.0,2.0,155,155,0.0025,0.0,0.0075,0.018000000000000002,2.0,45000,out/autophagy/explore_parameter_space_2_00006845
23113,,,161,161,0.01,0.0075,0.0075,0.024,2.1000000000000005,45000,out/autophagy/explore_parameter_space_2_00028503
23114,2.0,1.0,25,25,0.01,0.01,0.005,0.006,1.9000000000000001,45000,out/autophagy/explore_parameter_space_2_00029338
23115,8.0,0.0,159,159,0.005,0.0025,0.0025,0.018000000000000002,2.0,45000,out/autophagy/explore_parameter_space_2_00013560
23116,5.0,1.0,39,39,0.0025,0.0025,0.005,0.0,1.9000000000000001,45000,out/autophagy/explore_parameter_space_2_00007729
